# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  11    3.568032e+02    7.450889e+02   -3.030758e+00   -4.154543e+01    2.372323e+01    9.411408e+02    4.374983e+02    1.015150e+03   -5.348200e+00   -5.277937e+01    2.915009e+01    1.215516e+03
  12    4.374983e+02    1.015150e+03   -5.348200e+00   -5.277937e+01    2.915009e+01    1.215516e+03    4.691332e+02    1.212755e+03   -6.674523e+00   -5.485406e+01    2.858586e+01    1.338489e+03
  13    4.691332e+02    1.212755e+03   -6.674523e+00   -5.485406e+01    2.858586e+01    1.338489e+03    4.919893e+02    1.447229e+03   -7.241653e+00   -5.452533e+01    2.596045e+01    1.483753e+03
  14    4.919893e+02    1.447229e+03   -7.241653e+00   -5.452533e+01    2.596045e+01    1.483753e+03    5.194456e+02    1.690225e+03   -1.103601e+01   -4.578406e+01    2.463743e+01    1.618380e+03
  15    5.194456e+02    1.690225e+03   -1.103601e+01   -4.578406e+01    2.463743e+01    1.618380e+03    5.340991e+02    1.925832e+03   -1.821449e+01   -2.700057e+01    2.401214e+01    1.747090e+03
  16    5.340991e+02    1.925832e+03   -1.821449e+01   -2.700057e+01    2.401214e+01    1.747090e+03    5.356136e+02    2.150914e+03   -2.753671e+01   -8.199875e+00    2.574178e+01    1.851215e+03
  17    5.356136e+02    2.150914e+03   -2.753671e+01   -8.199875e+00    2.574178e+01    1.851215e+03    5.270512e+02    2.363720e+03   -3.980369e+01    5.177529e+00    3.136783e+01    1.931318e+03
  18    5.270512e+02    2.363720e+03   -3.980369e+01    5.177529e+00    3.136783e+01    1.931318e+03    5.163343e+02    2.566750e+03   -5.347207e+01    1.354400e+01    3.864708e+01    1.985908e+03
  19    5.163343e+02    2.566750e+03   -5.347207e+01    1.354400e+01    3.864708e+01    1.985908e+03    5.052134e+02    2.774266e+03   -7.011580e+01    1.953381e+01    4.769361e+01    2.027838e+03
  20    5.052134e+02    2.774266e+03   -7.011580e+01    1.953381e+01    4.769361e+01    2.027838e+03    4.940631e+02    2.982165e+03   -8.645883e+01    2.186079e+01    5.619685e+01    2.063282e+03
  21    4.940631e+02    2.982165e+03   -8.645883e+01    2.186079e+01    5.619685e+01    2.063282e+03    4.828975e+02    3.190748e+03   -9.518110e+01    2.105454e+01    5.936580e+01    2.096934e+03
  22    4.828975e+02    3.190748e+03   -9.518110e+01    2.105454e+01    5.936580e+01    2.096934e+03    4.720663e+02    3.405912e+03   -9.985107e+01    2.172623e+01    5.965214e+01    2.137445e+03
  23    4.720663e+02    3.405912e+03   -9.985107e+01    2.172623e+01    5.965214e+01    2.137445e+03    4.613820e+02    3.620774e+03   -1.048618e+02    2.428750e+01    5.993460e+01    2.176345e+03
  24    4.613820e+02    3.620774e+03   -1.048618e+02    2.428750e+01    5.993460e+01    2.176345e+03    4.508383e+02    3.837004e+03   -1.187130e+02    2.759370e+01    6.534118e+01    2.216730e+03
  25    4.508383e+02    3.837004e+03   -1.187130e+02    2.759370e+01    6.534118e+01    2.216730e+03    4.404327e+02    4.056901e+03   -1.421448e+02    3.136910e+01    7.576838e+01    2.259673e+03
  26    4.404327e+02    4.056901e+03   -1.421448e+02    3.136910e+01    7.576838e+01    2.259673e+03    4.306696e+02    4.276017e+03   -1.512952e+02    3.453678e+01    7.800517e+01    2.302950e+03
  27    4.306696e+02    4.276017e+03   -1.512952e+02    3.453678e+01    7.800517e+01    2.302950e+03    4.212481e+02    4.492443e+03   -1.585754e+02    3.738386e+01    7.924637e+01    2.344359e+03
  28    4.212481e+02    4.492443e+03   -1.585754e+02    3.738386e+01    7.924637e+01    2.344359e+03    4.118818e+02    4.706219e+03   -1.743440e+02    4.022450e+01    8.477275e+01    2.383374e+03
  29    4.118818e+02    4.706219e+03   -1.743440e+02    4.022450e+01    8.477275e+01    2.383374e+03    4.024841e+02    4.918843e+03   -2.023857e+02    4.299956e+01    9.613262e+01    2.421949e+03
  30    4.024841e+02    4.918843e+03   -2.023857e+02    4.299956e+01    9.613262e+01    2.421949e+03    3.933397e+02    5.130465e+03   -2.421922e+02    4.533057e+01    1.129684e+02    2.466681e+03
  31    3.933397e+02    5.130465e+03   -2.421922e+02    4.533057e+01    1.129684e+02    2.466681e+03    3.849955e+02    5.360052e+03   -2.791003e+02    4.733342e+01    1.283814e+02    2.530825e+03
  32    3.849955e+02    5.360052e+03   -2.791003e+02    4.733342e+01    1.283814e+02    2.530825e+03    3.764451e+02    5.614923e+03   -3.172388e+02    4.886053e+01    1.438153e+02    2.603418e+03
  33    3.764451e+02    5.614923e+03   -3.172388e+02    4.886053e+01    1.438153e+02    2.603418e+03    3.663736e+02    5.870723e+03   -3.592361e+02    4.967293e+01    1.595002e+02    2.657252e+03
  34    3.663736e+02    5.870723e+03   -3.592361e+02    4.967293e+01    1.595002e+02    2.657252e+03    3.541394e+02    6.090599e+03   -4.069717e+02    4.978824e+01    1.750132e+02    2.662512e+03
  35    3.541394e+02    6.090599e+03   -4.069717e+02    4.978824e+01    1.750132e+02    2.662512e+03    3.405295e+02    6.231773e+03   -4.582160e+02    4.939518e+01    1.896820e+02    2.616398e+03
  36    3.405295e+02    6.231773e+03   -4.582160e+02    4.939518e+01    1.896820e+02    2.616398e+03    3.258206e+02    6.280800e+03   -5.039706e+02    4.824387e+01    1.995359e+02    2.517932e+03
  37    3.258206e+02    6.280800e+03   -5.039706e+02    4.824387e+01    1.995359e+02    2.517932e+03    3.100579e+02    6.246528e+03   -5.371140e+02    4.626243e+01    2.022907e+02    2.379306e+03
  38    3.100579e+02    6.246528e+03   -5.371140e+02    4.626243e+01    2.022907e+02    2.379306e+03    2.929765e+02    6.153121e+03   -5.591128e+02    4.330973e+01    1.997073e+02    2.220503e+03
  39    2.929765e+02    6.153121e+03   -5.591128e+02    4.330973e+01    1.997073e+02    2.220503e+03    2.744611e+02    6.018240e+03   -5.691492e+02    3.898686e+01    1.925282e+02    2.054613e+03
  40    2.744611e+02    6.018240e+03   -5.691492e+02    3.898686e+01    1.925282e+02    2.054613e+03    2.541922e+02    5.840499e+03   -5.682887e+02    3.504468e+01    1.816857e+02    1.882922e+03
  41    2.541922e+02    5.840499e+03   -5.682887e+02    3.504468e+01    1.816857e+02    1.882922e+03    2.318105e+02    5.625535e+03   -5.606273e+02    3.358513e+01    1.690065e+02    1.709758e+03
  42    2.318105e+02    5.625535e+03   -5.606273e+02    3.358513e+01    1.690065e+02    1.709758e+03    2.068947e+02    5.385735e+03   -5.479480e+02    3.801078e+01    1.553772e+02    1.541542e+03
  43    2.068947e+02    5.385735e+03   -5.479480e+02    3.801078e+01    1.553772e+02    1.541542e+03    1.785517e+02    5.117655e+03   -5.283997e+02    5.115707e+01    1.403132e+02    1.376248e+03
  44    1.785517e+02    5.117655e+03   -5.283997e+02    5.115707e+01    1.403132e+02    1.376248e+03    1.451633e+02    4.807471e+03   -4.994215e+02    5.885383e+01    1.236997e+02    1.207850e+03
  45    1.451633e+02    4.807471e+03   -4.994215e+02    5.885383e+01    1.236997e+02    1.207850e+03    1.041434e+02    4.425370e+03   -4.586077e+02    5.508161e+01    1.047287e+02    1.023096e+03
  46    1.041434e+02    4.425370e+03   -4.586077e+02    5.508161e+01    1.047287e+02    1.023096e+03    5.686200e+01    3.893813e+03   -4.004993e+02    4.407620e+01    8.073694e+01    7.912144e+02
  47    5.686200e+01    3.893813e+03   -4.004993e+02    4.407620e+01    8.073694e+01    7.912144e+02    1.341666e+01    3.080701e+03   -3.139823e+02    2.735470e+01    4.967378e+01    4.885534e+02
  48    1.341666e+01    3.080701e+03   -3.139823e+02    2.735470e+01    4.967378e+01    4.885534e+02   -1.838462e+01    1.940237e+03   -1.957560e+02    1.017135e+01    1.844955e+01    1.819076e+02
  49   -1.838462e+01    1.940237e+03   -1.957560e+02    1.017135e+01    1.844955e+01    1.819076e+02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
