# Node_num    Fx      Fy      Fz      Mx      My      Mz 
  90    6.427195e+00    4.702575e-01    3.453928e+03    1.471195e+02   -8.322218e+02    2.218446e+00
  91    6.349574e+00   -3.032663e-01    3.171751e+03    1.315476e+02   -7.194035e+02    1.702894e+00
  92    6.090714e+00   -2.705703e-01    2.899810e+03    1.170276e+02   -6.178989e+02    1.370339e+00
  93    5.798686e+00   -2.381068e-01    2.637942e+03    1.035076e+02   -5.267999e+02    1.086499e+00
  94    5.460703e+00   -2.065597e-01    2.386700e+03    9.100983e+01   -4.455979e+02    8.474491e-01
  95    5.075190e+00    8.687123e-02    2.145766e+03    7.931070e+01   -3.735542e+02    6.987144e-01
  96    4.848216e+00    4.133970e-01    1.937866e+03    6.890853e+01   -3.104349e+02    6.000215e-01
  97    4.555356e+00   -1.516869e-01    1.773663e+03    6.092769e+01   -2.561819e+02    3.641863e-01
  98    4.225374e+00   -1.316092e-01    1.616508e+03    5.373378e+01   -2.086512e+02    2.628723e-01
  99    3.911461e+00   -1.135945e-01    1.467459e+03    4.723179e+01   -1.676889e+02    1.822718e-01
 100    3.615887e+00   -9.778514e-02    1.326648e+03    4.137311e+01   -1.327060e+02    1.194632e-01
 101    3.341819e+00   -8.350571e-02    1.194164e+03    3.611020e+01   -1.031428e+02    7.189589e-02
 102    3.089062e+00   -6.736632e-02    1.069938e+03    3.139357e+01   -7.845244e+01    3.399419e-02
 103    2.938569e+00    5.323997e-02    9.446889e+02    2.662536e+01   -5.971473e+01   -1.190716e-01
 104    2.668963e+00   -8.761388e-02    8.188092e+02    2.164536e+01   -4.878339e+01   -1.995583e-02
 105    2.378521e+00   -6.852653e-02    6.981098e+02    1.698072e+01   -4.035047e+01   -1.861522e-02
 106    2.099892e+00   -5.275198e-02    5.895509e+02    1.316872e+01   -3.308370e+01   -1.677568e-02
 107    1.832977e+00   -4.010513e-02    4.927182e+02    1.009058e+01   -2.686912e+01   -1.469116e-02
 108    1.580239e+00   -2.995020e-02    4.071382e+02    7.634036e+00   -2.159892e+01   -1.249666e-02
 109    1.343229e+00   -2.200604e-02    3.323344e+02    5.700457e+00   -1.717303e+01   -1.035796e-02
 110    1.124024e+00   -1.587623e-02    2.676952e+02    4.199448e+00   -1.349345e+01   -8.381537e-03
 111    9.237259e-01   -1.126978e-02    2.124749e+02    3.050865e+00   -1.046409e+01   -6.635577e-03
 112    7.444614e-01   -7.808828e-03    1.659478e+02    2.184552e+00   -7.999885e+00   -5.164300e-03
 113    5.866974e-01   -5.288372e-03    1.273333e+02    1.541846e+00   -6.020718e+00   -3.951296e-03
 114    4.504750e-01   -3.460069e-03    9.572716e+01    1.071529e+00   -4.449295e+00   -2.942280e-03
 115    3.350477e-01   -2.126146e-03    7.021483e+01    7.316750e-01   -3.215449e+00   -2.007151e-03
 116    2.390333e-01   -1.113906e-03    4.987414e+01    4.881365e-01   -2.255291e+00   -9.123347e-04
 117    1.592414e-01   -2.606256e-04    3.370645e+01    3.130035e-01   -1.506175e+00    9.616661e-04
 118    9.125965e-02    6.037514e-04    2.069394e+01    1.832972e-01   -9.080539e-01    4.721561e-03
 119    3.213905e-02    1.113587e-03    9.817222e+00    8.106035e-02   -4.084620e-01    9.138826e-03
 120    8.575130e-03    2.224744e-04    2.408492e+00    1.874236e-02   -1.002602e-01    2.156135e-03
