# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  46    6.299345e+02    2.934023e+03   -7.710648e+01    2.513031e+01    5.650862e+01    2.355548e+03    6.285842e+02    3.033186e+03   -8.619334e+01    2.716047e+01    6.202289e+01    2.380690e+03
  47    6.285842e+02    3.033186e+03   -8.619334e+01    2.716047e+01    6.202289e+01    2.380690e+03    6.272958e+02    3.130645e+03   -9.459339e+01    2.822568e+01    6.697191e+01    2.403668e+03
  48    6.272958e+02    3.130645e+03   -9.459339e+01    2.822568e+01    6.697191e+01    2.403668e+03    6.260213e+02    3.227471e+03   -1.017090e+02    2.855665e+01    7.089351e+01    2.425388e+03
  49    6.260213e+02    3.227471e+03   -1.017090e+02    2.855665e+01    7.089351e+01    2.425388e+03    6.247558e+02    3.323957e+03   -1.073110e+02    2.813826e+01    7.368264e+01    2.446137e+03
  50    6.247558e+02    3.323957e+03   -1.073110e+02    2.813826e+01    7.368264e+01    2.446137e+03    6.235322e+02    3.421006e+03   -1.113481e+02    2.709351e+01    7.536736e+01    2.467270e+03
  51    6.235322e+02    3.421006e+03   -1.113481e+02    2.709351e+01    7.536736e+01    2.467270e+03    6.223522e+02    3.519222e+03   -1.141843e+02    2.612348e+01    7.614465e+01    2.489203e+03
  52    6.223522e+02    3.519222e+03   -1.141843e+02    2.612348e+01    7.614465e+01    2.489203e+03    6.212116e+02    3.618191e+03   -1.160916e+02    2.584196e+01    7.615878e+01    2.511899e+03
  53    6.212116e+02    3.618191e+03   -1.160916e+02    2.584196e+01    7.615878e+01    2.511899e+03    6.201095e+02    3.717083e+03   -1.169822e+02    2.631850e+01    7.537135e+01    2.534418e+03
  54    6.201095e+02    3.717083e+03   -1.169822e+02    2.631850e+01    7.537135e+01    2.534418e+03    6.190438e+02    3.814688e+03   -1.169035e+02    2.757322e+01    7.384983e+01    2.555810e+03
  55    6.190438e+02    3.814688e+03   -1.169035e+02    2.757322e+01    7.384983e+01    2.555810e+03    6.179445e+02    3.913138e+03   -1.175119e+02    2.938416e+01    7.273461e+01    2.576575e+03
  56    6.179445e+02    3.913138e+03   -1.175119e+02    2.938416e+01    7.273461e+01    2.576575e+03    6.167433e+02    4.009105e+03   -1.207970e+02    3.130932e+01    7.335896e+01    2.594547e+03
  57    6.167433e+02    4.009105e+03   -1.207970e+02    3.130932e+01    7.335896e+01    2.594547e+03    6.154022e+02    4.103113e+03   -1.276544e+02    3.320289e+01    7.623803e+01    2.610535e+03
  58    6.154022e+02    4.103113e+03   -1.276544e+02    3.320289e+01    7.623803e+01    2.610535e+03    6.139045e+02    4.195529e+03   -1.385002e+02    3.506903e+01    8.152449e+01    2.625031e+03
  59    6.139045e+02    4.195529e+03   -1.385002e+02    3.506903e+01    8.152449e+01    2.625031e+03    6.122906e+02    4.286640e+03   -1.518490e+02    3.687434e+01    8.818776e+01    2.638194e+03
  60    6.122906e+02    4.286640e+03   -1.518490e+02    3.687434e+01    8.818776e+01    2.638194e+03    6.106953e+02    4.377085e+03   -1.636267e+02    3.855488e+01    9.371323e+01    2.650765e+03
  61    6.106953e+02    4.377085e+03   -1.636267e+02    3.855488e+01    9.371323e+01    2.650765e+03    6.092219e+02    4.466561e+03   -1.714051e+02    4.006233e+01    9.672046e+01    2.662784e+03
  62    6.092219e+02    4.466561e+03   -1.714051e+02    4.006233e+01    9.672046e+01    2.662784e+03    6.078661e+02    4.554248e+03   -1.750052e+02    4.137929e+01    9.721395e+01    2.673576e+03
  63    6.078661e+02    4.554248e+03   -1.750052e+02    4.137929e+01    9.721395e+01    2.673576e+03    6.066117e+02    4.639746e+03   -1.755250e+02    4.253970e+01    9.593175e+01    2.682831e+03
  64    6.066117e+02    4.639746e+03   -1.755250e+02    4.253970e+01    9.593175e+01    2.682831e+03    6.053554e+02    4.722458e+03   -1.755979e+02    4.363220e+01    9.443238e+01    2.690043e+03
  65    6.053554e+02    4.722458e+03   -1.755979e+02    4.363220e+01    9.443238e+01    2.690043e+03    6.040138e+02    4.802186e+03   -1.767992e+02    4.471018e+01    9.358714e+01    2.694743e+03
  66    6.040138e+02    4.802186e+03   -1.767992e+02    4.471018e+01    9.358714e+01    2.694743e+03    6.025681e+02    4.879322e+03   -1.793108e+02    4.578088e+01    9.346019e+01    2.697041e+03
  67    6.025681e+02    4.879322e+03   -1.793108e+02    4.578088e+01    9.346019e+01    2.697041e+03    6.009798e+02    4.953183e+03   -1.836014e+02    4.683358e+01    9.429003e+01    2.697048e+03
  68    6.009798e+02    4.953183e+03   -1.836014e+02    4.683358e+01    9.429003e+01    2.697048e+03    5.992072e+02    5.023572e+03   -1.905592e+02    4.783373e+01    9.650909e+01    2.694610e+03
  69    5.992072e+02    5.023572e+03   -1.905592e+02    4.783373e+01    9.650909e+01    2.694610e+03    5.971804e+02    5.090814e+03   -2.007523e+02    4.876920e+01    1.003464e+02    2.689726e+03
  70    5.971804e+02    5.090814e+03   -2.007523e+02    4.876920e+01    1.003464e+02    2.689726e+03    5.949039e+02    5.154121e+03   -2.142802e+02    4.964075e+01    1.057848e+02    2.682279e+03
  71    5.949039e+02    5.154121e+03   -2.142802e+02    4.964075e+01    1.057848e+02    2.682279e+03    5.924072e+02    5.213508e+03   -2.299978e+02    5.042188e+01    1.121837e+02    2.672811e+03
  72    5.924072e+02    5.213508e+03   -2.299978e+02    5.042188e+01    1.121837e+02    2.672811e+03    5.898764e+02    5.269801e+03   -2.454190e+02    5.108291e+01    1.183306e+02    2.663654e+03
  73    5.898764e+02    5.269801e+03   -2.454190e+02    5.108291e+01    1.183306e+02    2.663654e+03    5.874429e+02    5.325364e+03   -2.594306e+02    5.160361e+01    1.236868e+02    2.655783e+03
  74    5.874429e+02    5.325364e+03   -2.594306e+02    5.160361e+01    1.236868e+02    2.655783e+03    5.851915e+02    5.382178e+03   -2.722394e+02    5.202111e+01    1.284498e+02    2.651278e+03
  75    5.851915e+02    5.382178e+03   -2.722394e+02    5.202111e+01    1.284498e+02    2.651278e+03    5.831526e+02    5.441880e+03   -2.842420e+02    5.234473e+01    1.327978e+02    2.649837e+03
  76    5.831526e+02    5.441880e+03   -2.842420e+02    5.234473e+01    1.327978e+02    2.649837e+03    5.812837e+02    5.504719e+03   -2.957797e+02    5.257499e+01    1.368743e+02    2.650674e+03
  77    5.812837e+02    5.504719e+03   -2.957797e+02    5.257499e+01    1.368743e+02    2.650674e+03    5.794708e+02    5.571129e+03   -3.070181e+02    5.265856e+01    1.406214e+02    2.651095e+03
  78    5.794708e+02    5.571129e+03   -3.070181e+02    5.265856e+01    1.406214e+02    2.651095e+03    5.776579e+02    5.639502e+03   -3.183067e+02    5.261941e+01    1.442301e+02    2.650845e+03
  79    5.776579e+02    5.639502e+03   -3.183067e+02    5.261941e+01    1.442301e+02    2.650845e+03    5.757641e+02    5.707326e+03   -3.304230e+02    5.254575e+01    1.481591e+02    2.650682e+03
  80    5.757641e+02    5.707326e+03   -3.304230e+02    5.254575e+01    1.481591e+02    2.650682e+03    5.732688e+02    5.771200e+03   -3.435774e+02    5.224707e+01    1.519230e+02    2.639085e+03
  81    5.732688e+02    5.771200e+03   -3.435774e+02    5.224707e+01    1.519230e+02    2.639085e+03    5.703634e+02    5.829887e+03   -3.575379e+02    5.184498e+01    1.557151e+02    2.621741e+03
  82    5.703634e+02    5.829887e+03   -3.575379e+02    5.184498e+01    1.557151e+02    2.621741e+03    5.669946e+02    5.881656e+03   -3.724182e+02    5.138165e+01    1.595870e+02    2.598608e+03
  83    5.669946e+02    5.881656e+03   -3.724182e+02    5.138165e+01    1.595870e+02    2.598608e+03    5.629560e+02    5.921217e+03   -3.882185e+02    5.086698e+01    1.635404e+02    2.568126e+03
  84    5.629560e+02    5.921217e+03   -3.882185e+02    5.086698e+01    1.635404e+02    2.568126e+03    5.581180e+02    5.945794e+03   -4.047622e+02    5.029379e+01    1.674428e+02    2.529016e+03
  85    5.581180e+02    5.945794e+03   -4.047622e+02    5.029379e+01    1.674428e+02    2.529016e+03    5.524364e+02    5.953946e+03   -4.208011e+02    4.972786e+01    1.707145e+02    2.480735e+03
  86    5.524364e+02    5.953946e+03   -4.208011e+02    4.972786e+01    1.707145e+02    2.480735e+03    5.459711e+02    5.946153e+03   -4.348136e+02    4.928888e+01    1.727533e+02    2.424321e+03
  87    5.459711e+02    5.946153e+03   -4.348136e+02    4.928888e+01    1.727533e+02    2.424321e+03    5.387891e+02    5.924302e+03   -4.465225e+02    4.900419e+01    1.735240e+02    2.361385e+03
  88    5.387891e+02    5.924302e+03   -4.465225e+02    4.900419e+01    1.735240e+02    2.361385e+03    5.309317e+02    5.890295e+03   -4.562691e+02    4.869604e+01    1.732576e+02    2.293368e+03
  89    5.309317e+02    5.890295e+03   -4.562691e+02    4.869604e+01    1.732576e+02    2.293368e+03    5.224365e+02    5.845732e+03   -4.643297e+02    4.809930e+01    1.721649e+02    2.221609e+03
  90    5.224365e+02    5.845732e+03   -4.643297e+02    4.809930e+01    1.721649e+02    2.221609e+03    5.133526e+02    5.791854e+03   -4.704454e+02    4.712205e+01    1.702308e+02    2.147204e+03
  91    5.133526e+02    5.791854e+03   -4.704454e+02    4.712205e+01    1.702308e+02    2.147204e+03    5.037573e+02    5.729961e+03   -4.743426e+02    4.557320e+01    1.674530e+02    2.071197e+03
  92    5.037573e+02    5.729961e+03   -4.743426e+02    4.557320e+01    1.674530e+02    2.071197e+03    4.937198e+02    5.661413e+03   -4.762017e+02    4.319349e+01    1.640012e+02    1.994542e+03
  93    4.937198e+02    5.661413e+03   -4.762017e+02    4.319349e+01    1.640012e+02    1.994542e+03    4.833019e+02    5.587509e+03   -4.762960e+02    4.007109e+01    1.600332e+02    1.918037e+03
  94    4.833019e+02    5.587509e+03   -4.762960e+02    4.007109e+01    1.600332e+02    1.918037e+03    4.725496e+02    5.509400e+03   -4.751552e+02    3.685400e+01    1.557290e+02    1.842321e+03
  95    4.725496e+02    5.509400e+03   -4.751552e+02    3.685400e+01    1.557290e+02    1.842321e+03    4.614803e+02    5.427794e+03   -4.733008e+02    3.409242e+01    1.512506e+02    1.767776e+03
  96    4.614803e+02    5.427794e+03   -4.733008e+02    3.409242e+01    1.512506e+02    1.767776e+03    4.500741e+02    5.342275e+03   -4.705889e+02    3.201542e+01    1.465398e+02    1.694186e+03
  97    4.500741e+02    5.342275e+03   -4.705889e+02    3.201542e+01    1.465398e+02    1.694186e+03    4.383396e+02    5.252963e+03   -4.669229e+02    3.096363e+01    1.415571e+02    1.621610e+03
  98    4.383396e+02    5.252963e+03   -4.669229e+02    3.096363e+01    1.415571e+02    1.621610e+03    4.262430e+02    5.159638e+03   -4.624980e+02    3.108738e+01    1.363619e+02    1.549907e+03
  99    4.262430e+02    5.159638e+03   -4.624980e+02    3.108738e+01    1.363619e+02    1.549907e+03    4.137581e+02    5.062184e+03   -4.573275e+02    3.211156e+01    1.309913e+02    1.479002e+03
