# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  39    9.891712e+01    3.630978e+03   -7.316069e+01    1.188110e+01    1.671043e+01    8.454055e+02    1.023061e+02    3.572985e+03   -7.466947e+01    1.056992e+01    1.600165e+01    7.801716e+02
  40    1.023061e+02    3.572985e+03   -7.466947e+01    1.056992e+01    1.600165e+01    7.801716e+02    1.033297e+02    3.481605e+03   -7.374553e+01    9.330269e+00    1.468986e+01    7.065969e+02
  41    1.033297e+02    3.481605e+03   -7.374553e+01    9.330269e+00    1.468986e+01    7.065969e+02    1.010740e+02    3.354073e+03   -7.227881e+01    8.829225e+00    1.318454e+01    6.241706e+02
  42    1.010740e+02    3.354073e+03   -7.227881e+01    8.829225e+00    1.318454e+01    6.241706e+02    9.508706e+01    3.198308e+03   -6.992954e+01    1.019219e+01    1.144085e+01    5.371194e+02
  43    9.508706e+01    3.198308e+03   -6.992954e+01    1.019219e+01    1.144085e+01    5.371194e+02    8.548317e+01    3.012991e+03   -6.491766e+01    1.405834e+01    9.183231e+00    4.447286e+02
  44    8.548317e+01    3.012991e+03   -6.491766e+01    1.405834e+01    9.183231e+00    4.447286e+02    7.232478e+01    2.795238e+03   -5.767436e+01    1.496771e+01    6.754347e+00    3.461251e+02
  45    7.232478e+01    2.795238e+03   -5.767436e+01    1.496771e+01    6.754347e+00    3.461251e+02    5.561704e+01    2.541308e+03   -4.960112e+01    1.165672e+01    4.454054e+00    2.412735e+02
  46    5.561704e+01    2.541308e+03   -4.960112e+01    1.165672e+01    4.454054e+00    2.412735e+02    3.624058e+01    2.216780e+03   -4.059229e+01    6.502757e+00    2.268437e+00    1.296869e+02
  47    3.624058e+01    2.216780e+03   -4.059229e+01    6.502757e+00    2.268437e+00    1.296869e+02    1.707357e+01    1.747264e+03   -2.997629e+01    1.463114e+00    4.837876e-01    2.903246e+01
  48    1.707357e+01    1.747264e+03   -2.997629e+01    1.463114e+00    4.837876e-01    2.903246e+01    3.252511e-01    1.100488e+03   -1.774357e+01   -1.505706e+00   -4.822072e-01   -2.993496e+01
  49    3.252511e-01    1.100488e+03   -1.774357e+01   -1.505706e+00   -4.822072e-01   -2.993496e+01    0.000000e+00    0.000000e+00    0.000000e+00   -6.547245e-18   -1.176914e-17   -2.503637e-16
