# Element_num    Fx_n    Fy_n    Fz_n    Mx_n    My_n    Mz_n    Fx_n+1    Fy_n+1    Fz_n+1    Mx_n+1    My_n+1    Mz_n+1 
  40    4.983176e+02    6.974753e+03   -8.637387e+02    1.548335e+02   -4.835009e+03   -7.147799e+04    4.714196e+02    6.793095e+03   -8.658678e+02    1.500134e+02   -4.850240e+03   -7.167407e+04
  41    4.714196e+02    6.793095e+03   -8.658678e+02    1.500134e+02   -4.850240e+03   -7.167407e+04    4.396718e+02    6.567202e+03   -8.573163e+02    1.482840e+02   -4.868722e+03   -7.187354e+04
  42    4.396718e+02    6.567202e+03   -8.573163e+02    1.482840e+02   -4.868722e+03   -7.187354e+04    4.023096e+02    6.307642e+03   -8.400040e+02    1.541598e+02   -4.889409e+03   -7.207016e+04
  43    4.023096e+02    6.307642e+03   -8.400040e+02    1.541598e+02   -4.889409e+03   -7.207016e+04    3.577377e+02    6.008242e+03   -8.115233e+02    1.708848e+02   -4.912915e+03   -7.226638e+04
  44    3.577377e+02    6.008242e+03   -8.115233e+02    1.708848e+02   -4.912915e+03   -7.226638e+04    3.046168e+02    5.656224e+03   -7.678765e+02    1.808010e+02   -4.939052e+03   -7.246716e+04
  45    3.046168e+02    5.656224e+03   -7.678765e+02    1.808010e+02   -4.939052e+03   -7.246716e+04    2.417655e+02    5.230159e+03   -7.072376e+02    1.763250e+02   -4.968214e+03   -7.268291e+04
  46    2.417655e+02    5.230159e+03   -7.072376e+02    1.763250e+02   -4.968214e+03   -7.268291e+04    1.709928e+02    4.651085e+03   -6.235861e+02    1.625823e+02   -5.004524e+03   -7.295151e+04
  47    1.709928e+02    4.651085e+03   -6.235861e+02    1.625823e+02   -5.004524e+03   -7.295151e+04    9.935376e+01    3.744539e+03   -4.973355e+02    1.399465e+02   -5.054301e+03   -7.332562e+04
  48    9.935376e+01    3.744539e+03   -4.973355e+02    1.399465e+02   -5.054301e+03   -7.332562e+04    3.314726e+01    2.438829e+03   -3.209511e+02    1.146250e+02   -5.108388e+03   -7.373694e+04
  49    3.314726e+01    2.438829e+03   -3.209511e+02    1.146250e+02   -5.108388e+03   -7.373694e+04    0.000000e+00    0.000000e+00    0.000000e+00    9.565777e+01   -5.148716e+03   -7.404533e+04
